119.5 0.04730142822265625 5.363584385961479e-06
105.0 0.0591009765625 9.436248435974303e-06
120.0 0.04663675537109375 5.1562140451371676e-06
121.0 0.046802984619140627 5.163919314704526e-06
112.0 0.05648370361328125 8.85537102445974e-06
118.0 0.05227681274414062 7.567397837005951e-06
100.0 0.060031103515625 9.479196145534014e-06
120.5 0.046908636474609376 5.212987545095277e-06
110.0 0.0576083740234375 9.36362128198167e-06
119.0 0.047457858276367185 5.626558120539263e-06
122.0 0.046593896484375 5.075209023952445e-06
125.0 0.04632525634765625 5.14116417989121e-06
115.0 0.055255975341796874 8.506047974489537e-06
