119.5 0.04717170785285533 7.679468559427898e-06 5.433724697310266e-06 2.484012553527302e-08
105.0 0.058999720819257175 1.044742572688487e-05 9.435057686433767e-06 4.288714537388023e-08
120.0 0.04675756497435271 7.0420750264479785e-06 5.199171119892125e-06 2.5008574292766293e-08
121.0 0.04688243511203675 7.574022321878518e-06 5.291005890524147e-06 2.2863714104715782e-08
112.0 0.05621413622129708 9.114906796387451e-06 8.958430124446017e-06 4.147567170975998e-08
118.0 0.05205601943418382 9.505056461824638e-06 7.668661064130586e-06 3.48088193611273e-08
100.0 0.060039181960821156 9.649872884859032e-06 9.541683720171922e-06 4.1440135747290866e-08
120.5 0.04669197406448425 6.306372425674927e-06 5.227440306687141e-06 2.4295143248861525e-08
110.0 0.05747209083072839 1.0855538427930078e-05 9.296539525098638e-06 3.9077909666912425e-08
119.0 0.04730510396674276 7.302038155336424e-06 5.569661566494204e-06 2.5861543234077942e-08
122.0 0.046558954572938405 7.4184050760283275e-06 5.109015158188378e-06 2.473256647002057e-08
125.0 0.04619244806423783 6.375343259658908e-06 4.913157284081416e-06 2.4270130968234038e-08
115.0 0.055358493340313425 8.73743419157654e-06 8.706797468363695e-06 3.9313546072476716e-08
